0,37.0
1,36.0
2,33.0
3,32.0
4,36.0
5,36.0
6,29.0
7,28.0
8,38.0
9,38.0
10,29.0
11,33.0
12,34.0
13,28.0
14,34.0
15,35.0
16,30.0
17,35.0
18,36.0
19,34.0
20,37.0
21,33.0
22,34.0
23,34.0
24,37.0
25,32.0
26,29.0
27,38.0
28,33.0
29,37.0
30,31.0
31,30.0
32,32.0
33,35.0
34,38.0
35,35.0
36,36.0
37,34.0
38,34.0
39,33.0
40,29.0
41,29.0
42,38.0
43,30.0
44,36.0
45,37.0
46,30.0
47,33.0
48,29.0
49,34.0
50,35.0
51,31.0
52,36.0
53,34.0
54,33.0
55,27.0
56,33.0
57,36.0
58,33.0
59,34.0
60,37.0
61,34.0
62,36.0
63,37.0
64,30.0
65,30.0
66,29.0
67,34.0
68,33.0
69,38.0
70,32.0
71,32.0
72,34.0
73,31.0
74,35.0
75,26.0
76,34.0
77,33.0
78,32.0
79,38.0
80,36.0
81,34.0
82,37.0
83,36.0
84,32.0
85,31.0
86,36.0
87,26.0
88,37.0
89,36.0
90,33.0
91,37.0
92,35.0
93,34.0
94,37.0
95,34.0
96,24.0
97,34.0
98,33.0
99,34.0
100,33.0
101,38.0
102,34.0
103,36.0
104,36.0
105,37.0
106,34.0
107,33.0
108,28.0
109,33.0
110,29.0
111,36.0
112,29.0
113,38.0
114,36.0
115,31.0
116,31.0
117,37.0
118,35.0
119,32.0
120,32.0
121,35.0
122,36.0
123,32.0
124,26.0
125,37.0
126,31.0
127,38.0
128,33.0
129,35.0
130,33.0
131,31.0
132,29.0
133,29.0
134,35.0
135,34.0
136,37.0
137,36.0
138,38.0
139,36.0
140,33.0
141,29.0
142,27.0
143,33.0
144,33.0
145,34.0
146,31.0
147,28.0
148,36.0
149,30.0
150,33.0
151,30.0
152,30.0
153,32.0
154,32.0
155,33.0
156,33.0
157,31.0
158,36.0
159,34.0
160,35.0
161,28.0
162,30.0
163,35.0
164,33.0
165,35.0
166,34.0
167,32.0
168,30.0
169,34.0
170,26.0
171,34.0
172,37.0
173,33.0
174,28.0
175,37.0
176,33.0
177,31.0
178,36.0
179,33.0
180,35.0
181,33.0
182,37.0
183,37.0
184,35.0
185,37.0
186,33.0
187,37.0
188,36.0
189,31.0
190,36.0
191,34.0
192,36.0
193,33.0
194,35.0
195,34.0
196,36.0
197,34.0
198,30.0
199,35.0
200,34.0
201,33.0
202,34.0
203,34.0
204,37.0
205,37.0
206,29.0
207,36.0
208,38.0
209,35.0
210,35.0
211,36.0
212,34.0
213,38.0
214,37.0
215,37.0
216,35.0
217,34.0
218,36.0
219,29.0
220,38.0
221,34.0
222,36.0
223,33.0
224,34.0
225,33.0
226,37.0
227,36.0
228,36.0
229,31.0
230,35.0
231,31.0
232,37.0
233,33.0
234,36.0
235,36.0
236,34.0
237,33.0
238,36.0
239,33.0
240,31.0
241,33.0
242,36.0
243,34.0
244,34.0
245,38.0
246,37.0
247,37.0
248,36.0
249,37.0
250,34.0
251,36.0
252,35.0
253,36.0
254,34.0
255,36.0
256,33.0
257,35.0
258,30.0
259,37.0
260,35.0
261,27.0
262,34.0
263,36.0
264,34.0
265,36.0
266,29.0
267,36.0
268,35.0
269,38.0
270,34.0
271,37.0
272,35.0
273,35.0
274,32.0
275,36.0
276,39.0
277,35.0
278,35.0
279,37.0
280,36.0
281,35.0
282,35.0
283,31.0
284,37.0
285,34.0
286,29.0
287,35.0
288,36.0
289,35.0
290,35.0
291,34.0
292,32.0
293,34.0
294,28.0
295,36.0
296,29.0
297,34.0
298,28.0
299,31.0
300,34.0
301,37.0
302,36.0
303,33.0
304,38.0
305,28.0
306,38.0
307,37.0
308,33.0
309,34.0
310,35.0
311,35.0
312,32.0
313,37.0
314,34.0
315,34.0
316,39.0
317,36.0
318,37.0
319,32.0
320,35.0
321,33.0
322,33.0
323,36.0
324,36.0
325,36.0
326,34.0
327,35.0
328,34.0
329,37.0
330,27.0
331,34.0
332,30.0
333,38.0
334,33.0
335,34.0
336,36.0
337,32.0
338,31.0
339,34.0
340,32.0
341,31.0
342,32.0
343,27.0
344,30.0
345,32.0
346,33.0
347,34.0
348,30.0
349,31.0
350,33.0
351,30.0
352,33.0
353,35.0
354,30.0
355,30.0
356,28.0
357,31.0
358,31.0
359,31.0
360,30.0
361,33.0
362,30.0
363,31.0
