0,37.0
1,41.0
2,40.0
3,38.0
4,38.0
5,41.0
6,38.0
7,38.0
8,39.0
9,40.0
10,39.0
11,37.0
12,39.0
13,35.0
14,39.0
15,38.0
16,37.0
17,40.0
18,37.0
19,39.0
20,37.0
21,39.0
22,41.0
23,38.0
24,40.0
25,39.0
26,39.0
27,39.0
28,38.0
29,37.0
30,39.0
31,40.0
32,37.0
33,38.0
34,37.0
35,38.0
36,39.0
37,38.0
38,40.0
39,36.0
40,40.0
41,40.0
42,41.0
43,39.0
44,39.0
45,38.0
46,37.0
47,36.0
48,39.0
49,35.0
50,40.0
51,39.0
52,38.0
53,37.0
54,38.0
55,40.0
56,36.0
57,39.0
58,37.0
59,36.0
60,37.0
61,38.0
62,37.0
63,39.0
64,40.0
65,38.0
66,38.0
67,39.0
68,39.0
69,39.0
70,42.0
71,38.0
72,37.0
73,39.0
74,39.0
75,37.0
76,40.0
77,38.0
78,41.0
79,39.0
80,34.0
81,37.0
82,39.0
83,41.0
84,37.0
85,38.0
86,37.0
87,35.0
88,38.0
89,40.0
90,41.0
91,38.0
92,37.0
93,39.0
94,39.0
95,37.0
96,38.0
97,37.0
98,39.0
99,38.0
100,38.0
101,39.0
102,37.0
103,39.0
104,38.0
105,38.0
106,36.0
107,37.0
108,39.0
109,37.0
110,37.0
111,36.0
112,41.0
113,39.0
114,37.0
115,40.0
116,38.0
117,41.0
118,41.0
119,37.0
120,39.0
121,39.0
122,40.0
123,37.0
124,36.0
125,40.0
126,38.0
127,38.0
128,38.0
129,39.0
130,38.0
131,40.0
132,38.0
133,40.0
134,38.0
135,40.0
136,38.0
137,38.0
138,37.0
139,38.0
140,37.0
141,36.0
142,39.0
143,38.0
144,39.0
145,40.0
146,37.0
147,40.0
148,40.0
149,40.0
150,39.0
151,35.0
152,37.0
153,41.0
154,40.0
155,40.0
156,37.0
157,37.0
158,36.0
159,39.0
160,40.0
161,37.0
162,35.0
163,38.0
164,37.0
165,35.0
166,36.0
167,39.0
168,39.0
169,38.0
170,38.0
171,39.0
172,38.0
173,37.0
174,37.0
175,38.0
176,40.0
177,40.0
178,38.0
179,37.0
180,38.0
181,36.0
182,39.0
183,38.0
184,38.0
185,38.0
186,36.0
187,38.0
188,37.0
189,38.0
190,38.0
191,37.0
192,39.0
193,39.0
194,37.0
195,38.0
196,39.0
197,37.0
198,36.0
199,38.0
200,38.0
201,39.0
202,40.0
203,37.0
204,38.0
205,38.0
206,38.0
207,36.0
208,39.0
209,38.0
210,35.0
211,40.0
212,38.0
213,37.0
214,37.0
215,40.0
216,37.0
217,39.0
218,37.0
219,40.0
220,38.0
221,38.0
222,36.0
223,39.0
224,39.0
225,36.0
226,39.0
227,39.0
228,37.0
229,38.0
230,38.0
231,38.0
232,35.0
233,36.0
234,39.0
235,37.0
236,39.0
237,39.0
238,40.0
239,38.0
240,40.0
241,38.0
242,37.0
243,38.0
244,39.0
245,40.0
246,38.0
247,39.0
248,38.0
249,39.0
