0,40.0
1,39.0
2,40.0
3,42.0
4,38.0
5,40.0
6,42.0
7,38.0
8,42.0
9,40.0
10,39.0
11,40.0
12,40.0
13,38.0
14,40.0
15,40.0
16,38.0
17,40.0
18,42.0
19,38.0
20,38.0
21,41.0
22,42.0
23,40.0
24,40.0
25,41.0
26,40.0
27,42.0
28,39.0
29,39.0
30,41.0
31,41.0
32,39.0
33,40.0
34,41.0
35,40.0
36,41.0
37,41.0
38,41.0
39,40.0
40,40.0
41,40.0
42,41.0
43,41.0
44,40.0
45,39.0
46,40.0
47,39.0
48,40.0
49,40.0
50,41.0
51,41.0
52,40.0
53,42.0
54,41.0
55,41.0
56,38.0
57,39.0
58,41.0
59,39.0
60,40.0
61,41.0
62,40.0
63,41.0
64,40.0
65,39.0
66,40.0
67,40.0
68,39.0
69,43.0
70,41.0
71,41.0
72,40.0
73,41.0
74,41.0
75,39.0
76,40.0
77,38.0
78,41.0
79,42.0
80,42.0
81,40.0
82,41.0
83,40.0
84,41.0
85,39.0
86,40.0
87,38.0
88,41.0
89,41.0
90,41.0
91,40.0
92,40.0
93,40.0
94,40.0
95,41.0
96,39.0
97,41.0
98,39.0
99,40.0
100,39.0
101,40.0
102,40.0
103,42.0
104,40.0
105,39.0
106,42.0
107,40.0
108,38.0
109,40.0
110,41.0
111,39.0
112,41.0
113,41.0
114,38.0
115,39.0
116,39.0
117,41.0
118,41.0
119,38.0
120,41.0
121,40.0
122,42.0
123,42.0
124,39.0
125,43.0
126,41.0
127,41.0
128,40.0
129,41.0
130,41.0
131,41.0
132,41.0
133,40.0
134,41.0
135,41.0
136,42.0
137,40.0
138,40.0
139,40.0
140,40.0
141,39.0
142,41.0
143,41.0
144,40.0
145,39.0
146,39.0
147,41.0
148,40.0
149,41.0
150,39.0
151,41.0
152,40.0
153,42.0
154,40.0
155,43.0
156,40.0
157,41.0
158,39.0
159,41.0
160,41.0
161,41.0
162,42.0
163,39.0
164,41.0
165,41.0
166,40.0
167,40.0
168,40.0
169,38.0
170,40.0
171,41.0
172,42.0
173,39.0
174,39.0
175,41.0
176,39.0
177,42.0
178,41.0
179,39.0
180,41.0
181,40.0
182,41.0
183,41.0
184,41.0
185,41.0
186,39.0
187,41.0
188,40.0
189,39.0
190,42.0
191,42.0
192,42.0
193,40.0
194,39.0
195,40.0
196,40.0
197,41.0
198,40.0
199,41.0
200,40.0
201,39.0
202,41.0
203,41.0
204,40.0
205,40.0
206,39.0
207,39.0
208,40.0
209,40.0
210,40.0
211,42.0
212,39.0
213,41.0
214,41.0
215,40.0
216,41.0
217,42.0
218,39.0
219,40.0
220,42.0
221,40.0
222,40.0
223,40.0
224,42.0
225,40.0
226,39.0
227,41.0
228,42.0
229,40.0
230,42.0
231,40.0
232,40.0
233,39.0
234,41.0
235,40.0
236,42.0
237,42.0
238,41.0
239,41.0
240,39.0
241,40.0
242,39.0
243,39.0
244,41.0
245,40.0
246,40.0
247,41.0
248,40.0
249,40.0
250,40.0
251,41.0
252,40.0
253,41.0
254,41.0
255,40.0
256,41.0
257,40.0
258,41.0
259,42.0
260,41.0
261,40.0
262,41.0
263,40.0
264,41.0
265,41.0
266,41.0
267,39.0
268,38.0
269,39.0
270,41.0
271,40.0
272,40.0
273,39.0
274,41.0
275,39.0
276,41.0
277,41.0
278,41.0
279,40.0
280,41.0
281,39.0
282,41.0
283,40.0
284,41.0
285,41.0
286,41.0
287,40.0
288,41.0
289,40.0
290,41.0
291,39.0
292,39.0
293,40.0
294,40.0
295,40.0
296,41.0
297,42.0
298,40.0
299,41.0
300,41.0
301,42.0
302,42.0
303,40.0
304,41.0
305,40.0
306,41.0
307,41.0
308,40.0
309,39.0
310,42.0
311,40.0
312,40.0
313,39.0
314,40.0
315,40.0
316,41.0
317,40.0
318,42.0
319,40.0
320,41.0
321,40.0
322,42.0
323,42.0
324,39.0
325,41.0
326,41.0
327,42.0
328,41.0
329,41.0
330,38.0
331,40.0
332,40.0
333,40.0
334,40.0
335,41.0
336,40.0
337,41.0
338,40.0
339,41.0
340,40.0
341,39.0
342,40.0
343,39.0
344,39.0
345,40.0
346,40.0
347,40.0
348,38.0
349,40.0
350,38.0
351,40.0
352,39.0
353,41.0
354,39.0
355,39.0
356,37.0
357,39.0
358,39.0
359,39.0
360,40.0
361,41.0
362,40.0
363,38.0
364,39.0
365,39.0
366,40.0
367,39.0
368,40.0
369,41.0
370,41.0
371,41.0
372,39.0
373,40.0
374,39.0
375,41.0
376,40.0
377,40.0
378,40.0
379,40.0
380,40.0
381,39.0
382,40.0
383,38.0
384,41.0
385,40.0
386,39.0
387,40.0
388,39.0
389,40.0
390,39.0
391,39.0
392,40.0
393,39.0
394,38.0
395,40.0
396,40.0
397,39.0
398,42.0
399,41.0
400,39.0
401,39.0
402,40.0
403,42.0
404,40.0
405,40.0
406,41.0
407,40.0
408,41.0
409,39.0
410,39.0
411,39.0
412,38.0
413,39.0
414,39.0
415,39.0
416,40.0
417,41.0
418,38.0
419,40.0
420,38.0
421,39.0
422,40.0
423,39.0
424,38.0
425,39.0
426,41.0
427,40.0
428,42.0
429,41.0
430,39.0
431,40.0
432,40.0
433,40.0
434,40.0
435,40.0
436,40.0
437,40.0
438,39.0
439,40.0
440,39.0
441,41.0
442,39.0
443,41.0
444,39.0
445,40.0
446,41.0
447,40.0
448,41.0
449,38.0
450,39.0
451,39.0
452,38.0
453,39.0
454,39.0
455,40.0
456,41.0
457,40.0
458,39.0
459,39.0
460,41.0
461,40.0
462,40.0
463,39.0
464,40.0
465,39.0
466,39.0
467,40.0
468,40.0
469,41.0
470,39.0
471,40.0
472,40.0
473,42.0
474,39.0
475,39.0
476,39.0
477,39.0
478,40.0
479,40.0
