0,43.0
1,43.0
2,42.0
3,42.0
4,42.0
5,42.0
6,42.0
7,41.0
8,42.0
9,42.0
10,43.0
11,41.0
12,42.0
13,42.0
14,43.0
15,41.0
16,43.0
17,41.0
18,42.0
19,42.0
20,41.0
21,42.0
22,43.0
23,42.0
24,42.0
25,42.0
26,43.0
27,43.0
28,41.0
29,41.0
30,41.0
31,42.0
32,41.0
33,42.0
34,42.0
35,42.0
36,42.0
37,41.0
38,42.0
39,42.0
40,42.0
41,43.0
42,42.0
43,43.0
44,42.0
45,43.0
46,43.0
47,41.0
48,41.0
49,42.0
50,42.0
51,42.0
52,41.0
53,43.0
54,42.0
55,43.0
56,42.0
57,41.0
58,44.0
59,42.0
60,42.0
61,42.0
62,43.0
63,43.0
64,42.0
65,42.0
66,41.0
67,43.0
68,43.0
69,43.0
70,43.0
71,42.0
72,42.0
73,43.0
74,42.0
75,42.0
76,41.0
77,42.0
78,41.0
79,42.0
80,44.0
81,42.0
82,42.0
83,42.0
84,42.0
85,43.0
86,41.0
87,44.0
88,42.0
89,42.0
90,42.0
91,43.0
92,41.0
93,43.0
94,42.0
95,42.0
96,42.0
97,44.0
98,41.0
99,41.0
100,43.0
101,42.0
102,41.0
103,42.0
104,41.0
105,43.0
106,41.0
107,41.0
108,41.0
109,43.0
110,42.0
111,41.0
112,44.0
113,43.0
114,40.0
115,42.0
116,42.0
117,44.0
118,42.0
119,42.0
120,42.0
121,42.0
122,42.0
123,42.0
124,43.0
125,42.0
126,41.0
127,42.0
128,42.0
129,42.0
130,43.0
131,43.0
132,43.0
133,44.0
134,42.0
135,41.0
136,42.0
137,42.0
138,43.0
139,41.0
140,41.0
141,41.0
142,42.0
143,43.0
144,41.0
145,43.0
146,41.0
147,42.0
148,40.0
149,42.0
150,41.0
151,42.0
152,41.0
153,43.0
154,42.0
155,43.0
156,42.0
157,41.0
158,44.0
159,43.0
160,42.0
161,41.0
162,42.0
163,44.0
164,42.0
165,42.0
166,41.0
167,43.0
168,44.0
169,42.0
170,41.0
171,42.0
172,43.0
173,42.0
174,42.0
175,41.0
176,42.0
177,44.0
178,42.0
179,40.0
180,42.0
181,42.0
182,42.0
183,43.0
184,43.0
185,42.0
186,42.0
187,42.0
188,41.0
189,41.0
190,44.0
191,42.0
192,41.0
193,41.0
194,42.0
195,42.0
196,41.0
197,42.0
198,42.0
199,43.0
200,43.0
201,43.0
202,42.0
203,42.0
204,42.0
205,41.0
206,43.0
207,42.0
208,43.0
209,42.0
210,41.0
211,42.0
212,43.0
213,43.0
214,43.0
215,43.0
216,42.0
217,41.0
218,41.0
219,42.0
220,42.0
221,42.0
222,42.0
223,42.0
224,43.0
225,41.0
226,42.0
227,42.0
228,42.0
229,42.0
230,43.0
231,42.0
232,41.0
